"index";"Company";"TypeName";"Inches";"screen_size";"resolution_width";"resolution_height";"touchscreen";"IPS_Panel";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"price";"ppi"
813;"Dell";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce GT 940MX";"windows";"1.98";51202;141
814;"Dell";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";" Radeon R5 M420";"windows";"2.18";42081;141
815;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.32";99048;157
816;"Razer";"Ultrabook";12.5;"small";2160;3840;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"1.29";95851;352
817;"HP";"Netbook";11.6;"small";768;1366;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";16;0;"Intel";" HD Graphics 400";"other";"1.23";20513;135
818;"Dell";"Gaming";17.3;"large";1080;1920;0;1;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"windows";"4.36";133467;127
819;"Dell";"Notebook";14.0;"medium";768;1366;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";"1.76";40226;112
820;"Lenovo";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";"2.1";26102;100
821;"Toshiba";"Ultrabook";14.0;"medium";768;1366;0;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";" HD Graphics 620";"windows";"1.25";58075;112
822;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;1;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"1.13";133147;157
823;"MSI";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";" GeForce GTX 1050";"windows";"2.4";63883;141
824;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;1;"Intel";"Core i5";2.5;8;"Flash Storage";256;0;"Intel";" HD Graphics 620";"windows";"1.13";99900;157
825;"Toshiba";"Notebook";14.0;"medium";768;1366;0;0;"Intel";"Pentium Dual";2.1;4;"SSD";128;0;"Intel";" HD Graphics 510";"windows";"1.75";26587;112
826;"Asus";"2 in 1 Convertible";13.3;"small";1080;1920;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.1";72354;166
827;"Dell";"Notebook";14.0;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";"1.76";31169;112
828;"Acer";"Netbook";11.6;"small";768;1366;0;1;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";" HD Graphics 400";"other";"1.35";18914;135
829;"Acer";"Notebook";14.0;"medium";1080;1920;0;1;"Intel";"Core i3";2.4;8;"SSD";128;0;"Intel";" HD Graphics 620";"windows";"1.5";32980;157
830;"Razer";"Gaming";17.3;"large";2160;3840;1;0;"Intel";"Core i7";2.9;32;"SSD";512;0;"Nvidia";" GeForce GTX 1080";"windows";"3.49";292987;255
831;"Lenovo";"Ultrabook";14.0;"medium";1440;2560;0;1;"Intel";"Core i7";2.6;16;"SSD";512;0;"Intel";" HD Graphics 520";"windows";"1.1";111835;210
832;"Asus";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";" GeForce 920";"linux";"2.1";27652;141
833;"Lenovo";"Notebook";14.0;"medium";1080;1920;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.7";63190;157
834;"Lenovo";"Notebook";14.0;"medium";1080;1920;0;1;"Intel";"Core i5";2.6;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.32";87912;157
835;"Dell";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";"3.21";147832;141
836;"Asus";"Gaming";17.3;"large";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";"2.9";128884;127
837;"Toshiba";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";"2.0";35644;100
838;"Lenovo";"Notebook";14.0;"medium";768;1366;0;0;"Intel";"Celeron Quad";1.6;4;"Flash Storage";16;0;"Intel";" HD Graphics 400";"other";"1.5";17316;112
839;"Asus";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;8;"HDD";128;0;"Intel";" HD Graphics 620";"windows";"2.3";31435;141
840;"Asus";"Gaming";17.3;"large";1080;1920;0;0;"Intel";"Core i7";2.6;16;"Hybrid";512;1024;"Nvidia";" GeForce GTX 1060";"windows";"2.73";95851;127
841;"Dell";"Gaming";17.3;"large";1080;1920;0;1;"Intel";"Core i7";2.8;32;"Hybrid";512;1024;"Nvidia";" GeForce GTX 1070";"windows";"4.42";163724;127
842;"HP";"Notebook";17.3;"large";900;1600;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";" GeForce 930MX";"windows";"2.63";48485;106
843;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.5;8;"SSD";128;0;"Intel";" HD Graphics 620";"windows";"2.18";38041;100
844;"HP";"Ultrabook";14.0;"medium";1080;1920;0;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";" HD Graphics 520";"windows";"1.54";99634;157
845;"Dell";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;4;"SSD";256;0;"AMD";" Radeon R5 M420";"windows";"2.18";39374;141
846;"HP";"2 in 1 Convertible";11.6;"small";768;1366;1;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";" HD Graphics 500";"other";"1.4";32767;135
847;"Asus";"Ultrabook";13.3;"small";1080;1920;0;1;"Intel";"Core i5";2.3;8;"SSD";512;0;"Nvidia";" GeForce 940M";"windows";"1.45";54665;166
848;"HP";"2 in 1 Convertible";13.3;"small";1080;1920;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.28";121319;166
849;"HP";"Ultrabook";14.0;"medium";1080;1920;0;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";" HD Graphics 520";"windows";"1.54";78215;157
850;"HP";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;4;"SSD";128;0;"Intel";" HD Graphics 400";"N/A";"1.86";15931;100
851;"Asus";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"windows";"2.1";101179;141
852;"Dell";"Notebook";17.3;"large";1080;1920;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";" Radeon R7 M445";"linux";"2.83";46087;127
853;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;1;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";" GeForce GT 940MX";"windows";"1.96";101392;157
854;"Asus";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";" GeForce GTX 930MX";"windows";"2.3";41931;141
855;"Dell";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;8;"SSD";128;0;"Intel";" HD Graphics 620";"windows";"1.9";50350;141
856;"Asus";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";" HD Graphics 505";"windows";"2";23923;100
857;"HP";"2 in 1 Convertible";13.3;"small";1080;1920;1;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.28";136344;166
858;"Dell";"Notebook";13.3;"small";1080;1920;1;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"Intel";" HD Graphics 520";"windows";"1.62";34579;166
859;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 520";"N/A";"2.2";24988;141
860;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";"2.3";45323;141
861;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.6;8;"SSD";256;0;"AMD";" Radeon R7 M465";"windows";"1.84";71875;141
862;"Toshiba";"Notebook";13.3;"small";1080;1920;0;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";" HD Graphics 620";"windows";"1.05";68465;166
863;"Lenovo";"Gaming";15.6;"medium";1080;1920;0;1;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050";"N/A";"2.5";54186;141
864;"Dell";"Ultrabook";13.3;"small";1800;3200;1;0;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";" Iris Plus Graphics 640";"windows";"1.29";119347;276
865;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";"2.07";48485;141
866;"Toshiba";"Ultrabook";13.3;"small";768;1366;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.2";58342;118
867;"Lenovo";"2 in 1 Convertible";13.3;"small";1080;1920;1;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.37";103896;166
868;"Acer";"Notebook";14.0;"medium";1080;1920;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.56";48059;157
869;"Dell";"Workstation";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";" Quadro M620";"windows";"2.23";94732;141
870;"Lenovo";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";"2.38";56210;100
871;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";" Radeon R5 M430";"N/A";"2.2";25521;141
872;"Toshiba";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"2.0";73953;141
873;"Lenovo";"Notebook";13.3;"small";1080;1920;0;1;"Intel";"Core i3";2.4;4;"SSD";180;0;"Intel";" HD Graphics 620";"windows";"1.44";39161;166
874;"Samsung";"Ultrabook";15.0;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;16;"SSD";256;0;"Nvidia";" GeForce 940MX";"windows";"1.23";98515;147
875;"Dell";"Ultrabook";12.5;"small";1080;1920;0;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.6";90043;176
876;"Asus";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";" HD Graphics 505";"linux";"2";21258;100
877;"Xiaomi";"Ultrabook";13.3;"small";1080;1920;0;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Nvidia";" GeForce 940MX";"windows";"1.28";49817;166
878;"Dell";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;4;"Hybrid";128;1024;"Nvidia";" GeForce 940MX";"windows";"2.18";48618;141
879;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"2.04";44702;141
880;"HP";"2 in 1 Convertible";13.3;"small";1080;1920;1;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.28";90576;166
881;"HP";"2 in 1 Convertible";15.6;"medium";768;1366;1;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";"2.3";36486;100
882;"Asus";"Notebook";14.1;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";" HD Graphics 500";"windows";"1.65";18541;111
883;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.5;8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"windows";"2.2";35644;141
884;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"windows";"2.2";19660;100
885;"HP";"2 in 1 Convertible";13.3;"small";1080;1920;1;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.28";95851;166
886;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";" Radeon R5 M420X";"linux";"2.18";24280;100
887;"Asus";"Gaming";17.3;"large";1080;1920;0;0;"Intel";"Core i5";2.5;12;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";"2.2";72988;127
888;"Acer";"Netbook";11.6;"small";768;1366;0;1;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";" HD Graphics 400";"other";"1.25";15824;135
889;"Lenovo";"Notebook";17.3;"large";900;1600;0;0;"AMD";"A4-Series 7210";2.2;4;"HDD";500;0;"AMD";" Radeon R3";"windows";"2.8";20193;106
890;"HP";"Notebook";14.0;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";" HD Graphics 620";"windows";"1.95";67399;157
891;"HP";"2 in 1 Convertible";13.3;"small";1800;3200;1;0;"Intel";"Core i7";2.7;16;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.42";74539;276
892;"Samsung";"Ultrabook";15.0;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.17";90523;147
893;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.32";95851;157
894;"MSI";"Gaming";17.3;"large";2160;3840;0;1;"Intel";"Core i7";2.6;16;"Hybrid";512;2048;"Nvidia";" GeForce GTX 1060";"windows";"2.43";141139;255
895;"Toshiba";"Notebook";13.3;"small";1080;1920;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.05";78588;166
896;"Dell";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1050Ti";"linux";"2.62";49497;141
897;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce 930MX";"windows";"2.04";47952;141
898;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";" Radeon R5 M420X";"windows";"2.18";32714;100
899;"Dell";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.6;8;"HDD";500;0;"Intel";" HD Graphics 620";"windows";"1.9";49817;141
900;"Dell";"2 in 1 Convertible";13.3;"small";1800;3200;1;0;"Intel";"Core i7";1.3;8;"SSD";512;0;"Intel";" HD Graphics 615";"windows";"1.24";107258;276
901;"Asus";"Gaming";17.3;"large";1080;1920;0;1;"Intel";"Core i7";2.7;32;"SSD";256;256;"Nvidia";" GeForce GTX 980M";"windows";"3.58";68145;127
902;"Dell";"2 in 1 Convertible";13.3;"small";1080;1920;1;0;"Intel";"Core i7";1.3;16;"SSD";256;0;"Intel";" HD Graphics 615";"windows";"1.22";87859;166
903;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;1;"Intel";"Core i7";2.7;8;"Flash Storage";256;0;"Intel";" HD Graphics 620";"windows";"1.13";109171;157
904;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i5";2.5;8;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"1.95";104588;141
905;"LG";"Ultrabook";15.6;"medium";1080;1920;1;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"1.08";111835;141
906;"HP";"Netbook";12.5;"small";1080;1920;0;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"1.26";79014;176
907;"Acer";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Celeron Dual";1.5;4;"Flash Storage";16;0;"Intel";" HD Graphics";"other";"2.20";19128;141
908;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;1;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";"2.6";42038;141
909;"LG";"Ultrabook";14.0;"medium";1080;1920;1;1;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"0.98";101179;157
910;"Dell";"Notebook";14.0;"medium";1080;1920;0;0;"Intel";"Core i5";2.8;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.6";64202;157
911;"HP";"Ultrabook";12.5;"small";2160;3840;1;0;"Intel";"Core M";1.2;8;"SSD";240;0;"Intel";" HD Graphics 515";"windows";"1.09";165168;352
912;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";" GeForce 940MX";"windows";"2.2";42038;141
913;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";" GeForce 930MX";"windows";"2.04";54292;141
914;"Acer";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";"2.4";26587;141
915;"Lenovo";"Notebook";13.3;"small";1080;1920;0;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";" HD Graphics 620";"windows";"1.44";46940;166
916;"HP";"Notebook";13.3;"small";1080;1920;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.49";51149;166
917;"MSI";"Gaming";17.3;"large";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1050 Ti";"windows";"2.7";85195;127
918;"Dell";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050 Ti";"windows";"2.6";71875;141
919;"MSI";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";"2.2";59669;141
920;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"AMD";" Radeon R5 M420";"windows";"2.18";36496;100
921;"HP";"Ultrabook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"AMD";" Radeon R7 M365X";"windows";"1.84";69104;141
924;"Lenovo";"2 in 1 Convertible";13.3;"small";1080;1920;1;1;"Intel";"Core i5";2.5;8;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"1.37";97236;166
925;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";"1.95";38889;100
926;"Lenovo";"Ultrabook";12.5;"small";1080;1920;0;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.36";87912;176
927;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"2.31";62071;141
928;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";"2.18";37725;100
929;"HP";"Notebook";14.0;"medium";768;1366;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";"1.95";61219;112
930;"Lenovo";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";" HD Graphics 505";"windows";"2.2";16464;100
931;"HP";"Ultrabook";12.5;"small";1080;1920;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";"1.26";84129;176
932;"HP";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";1024;0;"Intel";" HD Graphics 400";"N/A";"1.86";15393;100
933;"Lenovo";"2 in 1 Convertible";13.3;"small";1800;3200;1;1;"Intel";"Core i7";2.2;16;"SSD";1024;0;"Intel";" Iris Graphics 540";"windows";"1.3";95851;276
934;"Toshiba";"Notebook";14.0;"medium";1080;1920;0;1;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";"1.47";58874;157
935;"HP";"Netbook";12.5;"small";1080;1920;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.26";88924;176
936;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 520";"windows";"2.18";29762;100
937;"MSI";"Gaming";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";"2.2";63883;141
939;"Dell";"Gaming";17.3;"large";1440;2560;0;0;"Intel";"Core i7";2.7;16;"Hybrid";512;1024;"Nvidia";" GeForce GTX 1080";"windows";"4.36";146946;170
940;"HP";"Gaming";17.3;"large";1080;1920;0;1;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 965M";"windows";"2.75";74539;127
941;"Asus";"Notebook";17.3;"large";900;1600;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Nvidia";" GeForce 920MX";"windows";"2.8";28238;106
942;"Acer";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";"2.23";32980;100
943;"Toshiba";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"2.2";59620;100
944;"Lenovo";"2 in 1 Convertible";11.3;"small";1080;1920;1;1;"Intel";"Core M";1.2;8;"SSD";256;0;"Intel";" HD Graphics 515";"windows";"1.1";69211;195
945;"Lenovo";"Gaming";15.6;"medium";1080;1920;0;1;"AMD";"FX 8800P";2.1;16;"Hybrid";512;1024;"AMD";" Radeon R9 M385";"windows";"2.5";53227;141
946;"Dell";"Ultrabook";12.5;"small";1080;1920;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics";"windows";"1.36";78439;176
947;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";" GeForce 920MX";"N/A";"2.2";36497;141
948;"Dell";"Notebook";17.3;"large";900;1600;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";" Radeon R7 M445";"windows";"2.36";35112;106
949;"Acer";"Notebook";14.0;"medium";768;1366;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";" HD Graphics 400";"other";"1.68";18595;112
950;"HP";"Workstation";15.6;"medium";1080;1920;0;1;"Intel";"Core i7";2.7;8;"SSD";8;0;"Nvidia";" Quadro M1000M";"windows";"2.0";119827;141
951;"Dell";"Ultrabook";14.0;"medium";1080;1920;0;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.36";94572;157
952;"Toshiba";"Notebook";13.3;"small";1080;1920;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.2";77789;166
953;"Asus";"2 in 1 Convertible";12.5;"small";1080;1920;0;0;"Intel";"Core M";1.2;8;"Flash Storage";64;0;"Intel";" HD Graphics 515";"other";"1.2";61752;176
954;"Lenovo";"Ultrabook";14.0;"medium";1080;1920;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.7";79333;157
955;"Dell";"Gaming";17.3;"large";2160;3840;0;1;"Intel";"Core i7";2.8;16;"Hybrid";512;1024;"Nvidia";" GeForce GTX 1070";"windows";"4.36";168045;255
956;"Dell";"2 in 1 Convertible";13.3;"small";1080;1920;1;0;"Intel";"Core i5";1.2;8;"SSD";256;0;"Intel";" HD Graphics 615";"windows";"1.24";101179;166
957;"HP";"2 in 1 Convertible";11.6;"small";768;1366;1;0;"Intel";"Pentium Quad";1.1;4;"SSD";256;0;"Intel";" HD Graphics 505";"windows";"1.45";41292;135
958;"Dell";"Ultrabook";13.3;"small";1800;3200;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.3";67559;276
959;"Acer";"2 in 1 Convertible";11.6;"small";768;1366;1;1;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";" HD Graphics 400";"other";"1.25";20726;135
960;"Toshiba";"Notebook";13.3;"small";1080;1920;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";"1.2";81785;166
961;"Lenovo";"Ultrabook";12.5;"small";1080;1920;0;1;"Intel";"Core i5";2.6;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";"1.36";93773;176
962;"Acer";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;12;"Hybrid";128;1024;"Nvidia";" GeForce GTX 950M";"windows";"2.4";53760;141
963;"Toshiba";"Ultrabook";12.5;"small";1080;1920;1;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";" HD Graphics 620";"windows";"1.1";95371;176
964;"HP";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";" GeForce 930MX";"windows";"2.04";45102;100
965;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";" Radeon R5 M430";"linux";"2.25";24808;100
966;"Dell";"Notebook";15.6;"medium";768;1366;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";"1.9";43956;100
967;"HP";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";"2.04";36497;141
968;"Dell";"Gaming";17.3;"large";1080;1920;0;1;"Intel";"Core i7";2.8;32;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";"4.42";167779;127
969;"Lenovo";"Notebook";15.6;"medium";1080;1920;0;0;"Intel";"Core i5";2.5;6;"SSD";256;0;"Nvidia";" GeForce 920MX";"windows";"2.4";37030;141
970;"Dell";"2 in 1 Convertible";13.3;"small";1800;3200;1;0;"Intel";"Core i7";1.3;16;"SSD";512;0;"Intel";" HD Graphics 615";"windows";"1.22";101179;276
